0.34175 0.348416 -2.00172 -0.498839 -0.720687 0.03
0.39769 0.38108 2.90589 -0.779036 -0.152842 0.09
0.381653 0.390982 2.05932 0.484648 -0.211642 0.04
0.387782 0.389232 -2.21358 -0.15075 0.402056 0.05
0.384113 0.388396 -2.64676 -0.820174 0.975001 0.06
0.393163 0.386499 2.84348 0.719086 0.610027 0.09
0.388489 0.396204 1.96825 -0.95763 0.772565 0.07
0.39255 0.395095 -1.89698 -0.13396 0.604487 0.04
0.389028 0.387229 -2.12449 0.143941 -0.0379184 0.06
0.412151 0.400372 2.65795 -0.965447 -0.500247 0.03
0.412148 0.400009 1.28465 0.0227639 0.818313 0.06
0.40105 0.401798 -0.755664 0.543018 0.848575 0.05
0.409198 0.41906 2.17785 -0.780333 -0.837418 0.04
0.40187 0.419148 -1.25 0.339189 0.951779 0.03
0.428068 0.425345 1.29977 -0.579549 -0.414823 0.09
0.428355 0.430708 0.759948 0.943067 -0.974716 0.07
0.446266 0.440226 -0.0544006 0.693019 -0.27145 0.03
0.444025 0.440491 -0.24438 -0.0752987 -0.0633264 0.03
0.442504 0.454243 -2.03502 0.559193 0.641792 0.07
0.483392 0.484083 -3.12334 -0.664567 -0.13604 0.08
0.485726 0.488205 -1.89028 0.334673 -0.841688 0.06
0.485778 0.487797 -1.77077 -0.258455 -0.77046 0.08
0.483638 0.492507 -1.23662 0.689201 -0.718629 0.08
0.483607 0.492177 -1.1908 0.632724 0.904143 0.07
0.5296 0.505937 1.40331 -0.914552 -0.368908 0.1
0.53023 0.504821 -2.56056 -0.0643231 0.955834 0.09
0.530022 0.501031 -1.42637 -0.254009 -0.735572 0.07
0.530328 0.500897 -0.11019 -0.0189698 -0.709572 0.07
0.512846 0.498471 0.88215 -0.910318 0.49617 0.02
0.518179 0.498928 -1.24254 0.160837 -0.531172 0.04
0.548817 0.520306 2.09247 -0.687703 -0.368523 0.08
0.54452 0.534264 1.20023 0.748794 -0.446116 0.02
0.544787 0.533407 1.99488 0.0628514 -0.548854 0.1
0.545978 0.5247 0.842333 -0.458291 -0.576271 0.02
0.551464 0.535708 1.90659 0.637392 0.532131 0.02
0.552825 0.53181 1.35407 -0.412836 -0.552522 0.01
0.55476 0.535559 -0.0161845 0.275007 -0.850383 0.09
0.56608 0.541371 1.94596 0.721293 0.981073 0.02
0.566276 0.54129 -1.85186 -0.00948711 0.876855 0.1
0.560836 0.551923 -0.042354 -0.228191 0.301585 0.06
0.560836 0.555511 -2.29309 0.156036 0.806489 0.05
0.561426 0.556984 -0.927821 -0.0841548 0.682636 0.02
0.561391 0.558958 -1.34008 0.392741 0.838704 0.07
0.563439 0.55024 -1.12076 0.895524 0.219313 0.01
0.571089 0.551641 0.747211 -0.347908 -0.735868 0.06
0.574372 0.550611 -2.28668 0.154766 -0.931708 0.1
0.569411 0.544908 -2.12133 0.755889 0.165347 0.01
0.56891 0.545077 0.574811 0.0235027 -0.89676 0.04
0.627753 0.543014 -0.819125 0.798127 -0.174242 0.08
0.627619 0.54266 -2.46391 -0.0147944 0.5798 0.08
0.63259 0.54666 -2.1638 -0.6381 0.300114 0.01
0.626451 0.548214 2.4345 -0.317261 0.766382 0.06
0.623909 0.551531 2.99188 0.713148 0.977224 0.07
0.653755 0.570072 -1.67851 -0.489848 0.201599 0.08
0.657164 0.577257 3.06473 -0.481013 -0.869237 0.09
0.651017 0.565356 -1.66494 -0.73382 -0.788278 0.06
0.658099 0.565682 0.803215 -0.344783 -0.953758 0.04
0.659221 0.566844 1.36204 0.161539 0.55883 0.01
0.671573 0.599833 0.988271 0.708469 -0.0747548 0.05
0.671341 0.599481 1.02832 -0.0421815 0.0400441 0.01
0.72218 0.641776 0.263945 0.846807 -0.0955463 0.08
0.721886 0.641373 0.791922 0.07641 -0.822173 0.07
0.724157 0.654316 2.60745 0.496835 0.605176 0.03
0.73889 0.649973 -2.68572 -0.792117 0.495008 0.02
0.737871 0.648608 -2.331 -0.28199 -0.592846 0.1
0.737621 0.649213 -1.02204 0.051323 -0.994846 0.05
0.734113 0.65495 -1.37942 -0.672427 -0.357381 0.01
0.74311 0.667057 2.91073 -0.29701 -0.332172 0.06
0.740992 0.669603 2.45019 -0.586243 0.831807 0.07
0.747368 0.671063 -1.38904 -0.209348 0.610987 0.04
0.747402 0.670421 -1.7791 0.0215602 -0.13002 0.03
0.738536 0.657518 2.9293 0.84762 -0.787391 0.02
0.737881 0.657831 -3.09341 0.198919 0.727074 0.09
0.724833 0.642492 -1.1853 0.3354 0.272587 0.07
0.723622 0.645477 -2.10979 -0.32213 -0.924491 0.01
0.719151 0.638002 -1.80569 0.871013 0.304104 0.01
0.710537 0.635517 1.43472 0.403549 -0.932596 0.1
0.704505 0.631543 0.493564 0.593286 0.763147 0.07
0.708319 0.628074 -2.79091 0.206302 -0.821118 0.04
0.702026 0.624249 -2.0093 0.375344 0.390802 0.02
0.699969 0.619863 -2.01886 0.484421 -0.00955801 0.01
0.699634 0.600394 -0.869992 0.512886 0.287217 0.04
0.690131 0.602536 1.07467 -0.37547 0.64822 0.03
0.669829 0.580391 0.484568 -0.50785 -0.0983498 0.06
0.662555 0.594113 -1.86434 0.645408 0.786855 0.05
0.661232 0.592995 -2.44505 -0.170133 0.570248 0.1
0.660645 0.592504 3.12675 0.0765295 -0.711387 0.01
0.66276 0.596856 0.0604637 -0.221468 0.950009 0.1
0.653702 0.581424 2.99926 -0.846143 0.979599 0.03
0.656102 0.581081 -2.72674 -0.242361 0.55719 0.01
0.658923 0.582323 -1.76903 -0.308261 0.957707 0.01
0.659266 0.589021 -0.744105 -0.488778 0.730811 0.1
0.655553 0.59244 -0.838659 -0.504688 -0.0945543 0.01
0.656373 0.593948 2.71055 -0.0238941 -0.273397 0.1
0.657193 0.594865 -1.96194 0.0768493 -0.934499 0.05
0.648164 0.590922 1.80808 0.486333 -0.977373 0.09
0.650559 0.587016 2.64168 -0.11772 0.208402 0.04
0.614008 0.589902 -2.51852 0.963425 0.280746 0.04
0.60822 0.585742 2.78351 0.712842 -0.981158 0.01
0.605197 0.582813 -1.91561 -0.194769 -0.671302 0.07
0.600006 0.589273 0.809046 -0.28295 0.681163 0.04
0.605828 0.589774 -1.36047 0.233811 -0.723172 0.03
0.593463 0.618227 -0.828083 -0.784244 0.133096 0.04
0.581402 0.615825 0.616488 0.553993 -0.604827 0.08
0.581188 0.615411 0.680657 0.623568 -0.888431 0.07
0.575317 0.630449 -2.44655 0.501062 0.631196 0.05
0.566632 0.628031 2.14224 0.494438 -0.847199 0.02
0.565319 0.627491 -1.94463 -0.0458975 -0.583839 0.07
0.504494 0.604899 2.44556 0.83946 -0.210332 0.09
0.502042 0.607288 2.14061 0.171667 -0.152475 0.02
0.50591 0.60125 2.15158 -0.717107 0.0109682 0.01
0.503637 0.609494 0.904651 0.449255 -0.623465 0.02
0.507002 0.615308 1.28198 0.168874 0.0943315 0.04
0.507078 0.615563 0.926724 0.0265928 -0.355253 0.01
0.507295 0.615709 0.169971 0.00298092 -0.0840836 0.09
0.452727 0.654436 -1.60118 -0.848985 -0.196794 0.09
0.457642 0.642453 0.0773135 0.709063 0.839245 0.02
0.452378 0.659437 3.12631 -0.473932 -0.539031 0.06
0.455338 0.659391 2.56396 -0.295996 -0.562354 0.01
0.436077 0.662978 -2.84467 0.202244 0.087456 0.1
0.436307 0.663165 -2.7582 0.231613 -0.688524 0.09
0.414178 0.666572 1.91654 0.823337 -0.536148 0.03
0.416968 0.662553 2.61286 -0.124671 0.17408 0.04
0.397389 0.688104 1.70695 0.475635 -0.129416 0.07
0.394941 0.684051 -0.60758 -0.237721 -0.955301 0.09
0.397413 0.680431 -2.06339 0.234555 -0.727904 0.02
0.362953 0.718666 0.695373 -0.800416 0.306529 0.09
0.362927 0.718447 1.51977 0.0184127 -0.682349 0.08
0.362871 0.715725 1.64234 -0.1362 0.0612856 0.02
0.36626 0.712923 2.32605 0.590066 -0.933246 0.06
0.362711 0.705222 0.510132 0.296467 0.558408 0.08
0.350769 0.721437 -1.9583 0.448762 0.423862 0.09
0.347458 0.720321 -2.76163 -0.394067 0.913309 0.06
0.346175 0.722053 0.520141 0.0402825 -0.375177 0.08
0.346471 0.722222 1.20341 0.0340984 0.683268 0.01
0.334593 0.719689 -1.06705 -0.189452 -0.283808 0.08
0.337268 0.716035 -1.56449 0.676679 -0.753403 0.09
0.295519 0.675535 2.87441 0.839473 -0.230535 0.08
0.295981 0.668319 -0.578731 -0.342391 -0.973633 0.1
0.297969 0.66955 1.24101 -0.0655562 -0.446344 0.1
0.299167 0.668397 2.84138 0.0760635 -0.668974 0.07
0.277388 0.671394 -3.04939 0.368703 0.0654034 0.06
0.275772 0.671391 2.87159 0.0811361 -0.181105 0.02
0.279969 0.670229 -2.43716 -0.435491 0.974437 0.01
0.28068 0.672148 -1.07356 -0.0550719 0.340899 0.04
0.279967 0.672018 0.48874 0.0468108 -0.944177 0.05
0.279525 0.672643 -2.97661 -0.0220748 -0.577559 0.06
0.276293 0.672105 -2.01646 0.327661 0.96015 0.01
0.277467 0.671566 0.711943 -0.0290927 -0.444347 0.08
0.272562 0.667638 0.565259 -0.314415 -0.073342 0.02
0.270719 0.664322 2.55776 -0.215919 0.996252 0.02
0.269886 0.664129 -1.29004 0.0359847 0.811794 0.03
0.273415 0.672778 2.98876 -0.363494 -0.668129 0.03
0.222226 0.634155 -1.51839 0.733024 0.177603 0.1
0.221707 0.633105 -1.789 -0.31861 0.751573 0.08
0.22239 0.634719 -1.41326 -0.339089 0.739881 0.09
0.226814 0.632207 1.27739 0.226292 0.896883 0.03
0.187305 0.596679 0.00574445 -0.81159 -0.181664 0.07
0.189569 0.596692 -0.566241 0.226336 -0.571985 0.01
0.17778 0.570907 -3.00592 -0.639811 0.427056 0.09
0.173698 0.567424 -1.29418 0.199984 0.57058 0.03
0.173399 0.568248 -1.00981 -0.0439118 0.142189 0.02
0.172222 0.570121 -1.90267 -0.221169 -0.892868 0.01
0.177519 0.57426 -2.41228 0.840873 0.641509 0.09
0.171309 0.579501 0.60176 0.165205 -0.408643 0.08
0.165039 0.575125 1.51638 -0.752997 0.899726 0.08
0.164915 0.572853 1.558 -0.227552 0.0416216 0.01
0.104125 0.554789 -1.26234 -0.90296 -0.282034 0.1
0.104415 0.553879 -1.54288 0.0954914 -0.280534 0.01
0.0834296 0.53907 2.27984 0.663709 -0.492095 0.05
0.0832835 0.535028 1.38861 0.276941 0.599107 0.09
0.0833849 0.533632 2.02512 -0.0284633 0.127303 0.05
0.065048 0.519062 -0.171504 0.664494 0.51082 0.08
0.0751216 0.514057 -1.32992 0.58686 -0.57921 0.02
0.0700212 0.505259 -3.11783 0.166148 -0.255416 0.07
0.0576868 0.488896 -0.865018 0.506982 0.450563 0.05
0.0596074 0.486642 -0.327035 0.296108 0.537982 0.01
0.0581263 0.496152 -1.82145 0.475047 0.68411 0.07
0.0569694 0.491634 -1.80238 0.466417 0.0190658 0.01
0.0572296 0.492108 -2.61152 -0.0184915 -0.269714 0.03
0.058257 0.492441 2.8044 -0.0552944 -0.43363 0.02
0.0329631 0.476536 -1.08273 0.946583 0.599014 0.04
0.0229527 0.466603 3.06006 -0.330597 0.414278 0.1
0.0114424 0.454163 -0.958729 0.420293 0.45288 0.05
0.0180006 0.45213 0.577187 0.108213 0.219417 0.07
0.019997 0.45343 1.17697 0.238233 0.599787 0.01
0.0148621 0.427851 1.76411 -0.880855 0.195712 0.03
0.00415778 0.415236 -0.926742 -0.735977 -0.896951 0.03
0.0140163 0.40304 -0.78381 0.784629 0.0714661 0.02
0.0135983 0.404887 -2.47727 -0.0704184 -0.564488 0.03
0.0228681 0.395653 0.186413 -0.476865 -0.7239 0.05
0.023093 0.395923 2.25893 0.0138446 0.690838 0.03
0.0213391 0.384523 -0.263423 -0.494232 -0.840784 0.03
0.0281765 0.383368 0.120721 0.348321 0.192072 0.02
0.0201641 0.382396 -0.585499 -0.807119 -0.70622 0.01
0.0323133 0.370125 -1.20009 0.583725 -0.204865 0.03
0.0437275 0.35839 -0.283955 0.211856 0.114517 0.08
0.0569091 0.351302 -1.12146 0.765014 -0.418752 0.02
0.0570513 0.351007 -1.72511 0.0327506 -0.603651 0.01
0.0566997 0.351949 -0.496652 -0.0178128 0.204743 0.06
0.0566943 0.351259 -1.83687 -0.0444216 0.823828 0.06
0.0551623 0.345638 -1.85473 0.582641 -0.017859 0.01
0.0521214 0.344422 -3.02902 -0.185571 0.638612 0.08
0.0589205 0.345191 -3.11781 -0.684233 -0.0887923 0.01
0.0508692 0.34495 -3.09327 0.402748 0.0122707 0.02
0.0444158 0.344638 2.89013 0.646104 -0.299787 0.01
0.0552931 0.350608 -0.912438 -0.613745 0.973756 0.09
0.0746396 0.334619 -0.247129 0.850506 0.22177 0.03
0.0762539 0.333731 -0.822384 0.0207519 -0.0639172 0.09
0.0763237 0.333924 -2.32987 0.0100536 0.682243 0.07
0.0741275 0.331369 -3.0046 0.383809 -0.773101 0.09
0.0755571 0.330225 1.38461 -0.0304221 -0.270569 0.07
0.0848985 0.319387 -2.5051 -0.45305 0.598368 0.04
0.0832907 0.316693 -0.920418 0.170024 0.792343 0.02
0.0865275 0.312129 -1.05436 0.279918 -0.0669719 0.02
0.116349 0.29205 -0.0281793 0.375617 0.102618 0.1
0.119591 0.289561 -1.6994 0.1143 -0.417805 0.04
0.118056 0.287584 -2.11 -0.393489 0.65251 0.09
0.121786 0.279902 0.863432 0.407522 0.991142 0.03
0.104834 0.281093 -1.62617 -0.549256 -0.6224 0.04
0.106051 0.281234 2.55294 0.048119 0.696518 0.06
0.121829 0.20404 0.79675 -0.997374 -0.195132 0.09
0.119746 0.198991 1.81775 -0.14225 0.255249 0.04
0.119857 0.198552 2.4692 -0.0452543 0.65145 0.01
0.112223 0.198215 -1.66429 0.304681 0.716568 0.03
0.114066 0.195838 0.594675 0.122315 0.752987 0.03
0.104998 0.182332 2.13408 -0.877561 0.769701 0.02
0.10691 0.181578 2.76983 0.202938 -0.627492 0.09
0.0918418 0.175355 -1.76843 0.231668 0.218115 0.08
0.0866588 0.172186 2.31618 0.185044 -0.549644 0.04
0.0867474 0.17215 2.41828 0.0706302 -0.772636 0.08
0.0857599 0.176308 2.03211 -0.91062 0.842431 0.07
0.0870376 0.166068 0.48806 -0.623223 -0.869693 0.09
0.0869538 0.166025 1.2354 -0.00981056 0.78117 0.09
0.0789191 0.158743 -0.672981 -0.58421 -0.910174 0.09
0.067937 0.15476 1.77706 -0.251754 0.40834 0.06
0.0699221 0.147612 1.13702 -0.884882 -0.769247 0.09
0.0578616 0.136419 0.26201 -0.188718 -0.0972235 0.09
0.0547764 0.132764 1.61228 -0.0516213 0.135027 0.1
0.0537986 0.135745 2.27338 0.0532279 0.110184 0.06
0.05435 0.122372 0.289237 -0.519151 -0.661382 0.03
0.0496617 0.120976 1.13379 -0.489144 0.844553 0.01
0.0512015 0.124273 1.45858 0.363824 0.324788 0.01
0.053879 0.12092 -2.46652 -0.177803 0.78603 0.03
0.0928345 0.0987888 1.036 -0.898626 -0.397238 0.07
0.0968239 0.0973485 -0.849334 -0.223174 0.87957 0.05
0.0804959 0.0931235 2.09078 -0.609072 0.735028 0.04
0.0871959 0.0846468 2.53743 -0.362838 0.148885 0.03
0.0419955 0.0493278 -0.929202 0.815912 0.281655 0.1
0.0445899 0.0403347 -2.37214 0.500185 -0.721467 0.02
0.0515274 0.0414823 2.09449 -0.265911 -0.60552 0.03
0.0384742 0.0391651 -1.13172 0.399349 0.611395 0.05
0.0396593 0.0372631 -0.777242 0.0750517 0.118159 0.03
0.0371753 0.0397069 -1.66232 -0.348466 -0.88508 0.01
0.0363194 0.0303812 -1.60471 0.936491 0.0576123 0.01
0.0278574 0.0320817 0.629674 0.273839 -0.5784 0.07
0.0270153 0.0306114 1.89255 -0.0599725 0.42096 0.03
0.0328213 0.0205476 2.69865 -0.592927 0.403046 0.02
0.0296402 0.00370735 0.800365 0.753332 0.730817 0.06
